2022-03-27 11:01:03.888 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:18-Z:16 X = 1195940.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:05:20.575 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:3-Z:4 X = 1194980.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:05:20.588 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:9-Z:8 X = 1195940.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:05:20.590 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:9-Z:9 X = 1195940.000000, Y = 0.000000, Z = 5466030.000000
2022-03-27 11:05:20.592 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:17-Z:16 X = 1195780.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:05:20.593 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:17-Z:17 X = 1195780.000000, Y = 0.000000, Z = 5465870.000000
2022-03-27 11:05:20.905 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:3-Z:3 X = 1194980.000000, Y = 0.000000, Z = 5465070.000000CAMERA
2022-03-27 11:05:20.907 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:4-Z:3 X = 1195620.000000, Y = 0.000000, Z = 5465070.000000
2022-03-27 11:05:21.009 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:8-Z:8 X = 1195620.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:05:21.011 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:9-Z:8 X = 1195940.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:05:21.013 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:8-Z:9 X = 1195620.000000, Y = 0.000000, Z = 5466030.000000
2022-03-27 11:05:21.194 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:6-Z:8 X = 1920.000000, Y = 0.000000, Z = 2560.000000
2022-03-27 11:05:21.196 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:7-Z:8 X = 2240.000000, Y = 0.000000, Z = 2560.000000
2022-03-27 11:05:21.197 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:6-Z:9 X = 1920.000000, Y = 0.000000, Z = 2880.000000
2022-03-27 11:05:21.199 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:7-Z:9 X = 2240.000000, Y = 0.000000, Z = 2880.000000
2022-03-27 11:05:21.201 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:6-Z:8 X = 1194980.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:05:21.203 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:7-Z:8 X = 1195300.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:05:21.205 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:6-Z:9 X = 1194980.000000, Y = 0.000000, Z = 5466030.000000
2022-03-27 11:05:21.206 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:7-Z:9 X = 1195300.000000, Y = 0.000000, Z = 5466030.000000
2022-03-27 11:05:21.208 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:8-Z:8 X = 1195620.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:05:21.211 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:8-Z:9 X = 1195620.000000, Y = 0.000000, Z = 5466030.000000
2022-03-27 11:05:21.221 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:4-Z:4 X = 1195620.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:05:21.223 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:5-Z:4 X = 1196260.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:05:21.225 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:4-Z:3 X = 1195620.000000, Y = 0.000000, Z = 5465070.000000
2022-03-27 11:05:21.227 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:4-Z:5 X = 1195620.000000, Y = 0.000000, Z = 5466350.000000
2022-03-27 11:05:21.228 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:7-Z:8 X = 1195300.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:05:21.230 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:7-Z:9 X = 1195300.000000, Y = 0.000000, Z = 5466030.000000
2022-03-27 11:05:21.893 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:2-Z:1 X = 1195620.000000, Y = 0.000000, Z = 5464430.000000
2022-03-27 11:05:21.894 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:3-Z:1 X = 1196900.000000, Y = 0.000000, Z = 5464430.000000
2022-03-27 11:05:21.896 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:2-Z:0 X = 1195620.000000, Y = 0.000000, Z = 5463150.000000
2022-03-27 11:05:21.898 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:3-Z:2 X = 1194980.000000, Y = 0.000000, Z = 5464430.000000
2022-03-27 11:05:21.904 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:3-Z:3 X = 1194980.000000, Y = 0.000000, Z = 5465070.000000CAMERA
2022-03-27 11:05:21.906 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:4-Z:4 X = 1195620.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:05:21.908 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:5-Z:4 X = 1196260.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:05:21.921 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:3-Z:4 X = 1194980.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:05:21.923 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:2-Z:4 X = 1194340.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:05:21.924 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:4-Z:4 X = 1195620.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:05:21.937 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:3-Z:3 X = 1194980.000000, Y = 0.000000, Z = 5465070.000000CAMERA
2022-03-27 11:05:21.939 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:3-Z:5 X = 1194980.000000, Y = 0.000000, Z = 5466350.000000
2022-03-27 11:05:21.942 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:2-Z:2 X = 1195620.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:05:21.943 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:3-Z:2 X = 1196900.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:05:21.945 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:2-Z:1 X = 1195620.000000, Y = 0.000000, Z = 5464430.000000
2022-03-27 11:05:21.947 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:2-Z:3 X = 1195620.000000, Y = 0.000000, Z = 5466990.000000
2022-03-27 11:05:21.949 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:3-Z:4 X = 1194980.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:05:21.951 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:3-Z:5 X = 1194980.000000, Y = 0.000000, Z = 5466350.000000
2022-03-27 11:05:22.039 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:2-Z:3 X = 1194340.000000, Y = 0.000000, Z = 5465070.000000CAMERA
2022-03-27 11:05:22.040 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:3-Z:3 X = 1194980.000000, Y = 0.000000, Z = 5465070.000000
2022-03-27 11:05:22.192 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:4-X:1-Z:1 X = 1195620.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:05:22.194 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:1-Z:3 X = 1194340.000000, Y = 0.000000, Z = 5466990.000000
2022-03-27 11:05:22.195 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:2-Z:1 X = 1195620.000000, Y = 0.000000, Z = 5464430.000000
2022-03-27 11:05:22.198 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:3-Z:1 X = 1196900.000000, Y = 0.000000, Z = 5464430.000000
2022-03-27 11:05:22.222 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:4-X:1-Z:0 X = 1195620.000000, Y = 0.000000, Z = 5463150.000000
2022-03-27 11:05:22.224 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:4-X:1-Z:1 X = 1195620.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:05:22.225 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:1-Z:0 X = 1194340.000000, Y = 0.000000, Z = 5463150.000000
2022-03-27 11:05:24.423 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:0-Z:1 X = 1193060.000000, Y = 0.000000, Z = 5464430.000000CAMERA
2022-03-27 11:05:24.425 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:2-Z:3 X = 1194340.000000, Y = 0.000000, Z = 5465070.000000
2022-03-27 11:05:25.476 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:0-Z:2 X = 0.000000, Y = 0.000000, Z = 1280.000000
2022-03-27 11:05:25.478 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:1-Z:2 X = 640.000000, Y = 0.000000, Z = 1280.000000
2022-03-27 11:05:25.480 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:0-Z:3 X = 0.000000, Y = 0.000000, Z = 1920.000000
2022-03-27 11:05:25.481 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:1-Z:3 X = 640.000000, Y = 0.000000, Z = 1920.000000
2022-03-27 11:05:25.488 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:1-Z:3 X = 1193700.000000, Y = 0.000000, Z = 5465070.000000CAMERA
2022-03-27 11:05:25.490 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:0-Z:2 X = 1193060.000000, Y = 0.000000, Z = 5464430.000000
2022-03-27 11:05:25.492 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:1-Z:2 X = 1193700.000000, Y = 0.000000, Z = 5464430.000000
2022-03-27 11:05:25.493 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:0-Z:3 X = 1193060.000000, Y = 0.000000, Z = 5465070.000000
2022-03-27 11:05:25.495 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:1-Z:3 X = 1193700.000000, Y = 0.000000, Z = 5465070.000000CAMERA
2022-03-27 11:05:25.497 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:2-Z:2 X = 1194340.000000, Y = 0.000000, Z = 5464430.000000
2022-03-27 11:05:25.500 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:2-Z:3 X = 1194340.000000, Y = 0.000000, Z = 5465070.000000
2022-03-27 11:05:25.795 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:1-Z:2 X = 1194340.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:05:25.797 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:0-Z:2 X = 1193060.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:05:25.799 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:1-Z:3 X = 1194340.000000, Y = 0.000000, Z = 5466990.000000
2022-03-27 11:05:25.801 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:2-Z:3 X = 1194340.000000, Y = 0.000000, Z = 5465070.000000
2022-03-27 11:05:25.803 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:3-Z:3 X = 1194980.000000, Y = 0.000000, Z = 5465070.000000
2022-03-27 11:05:28.661 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:1-Z:1 X = 1194340.000000, Y = 0.000000, Z = 5464430.000000
2022-03-27 11:05:28.662 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:1-Z:0 X = 1194340.000000, Y = 0.000000, Z = 5463150.000000
2022-03-27 11:05:28.664 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:1-Z:2 X = 1194340.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:05:28.666 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:1-Z:2 X = 1193700.000000, Y = 0.000000, Z = 5464430.000000
2022-03-27 11:05:28.672 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:1-Z:3 X = 1193700.000000, Y = 0.000000, Z = 5465070.000000CAMERA
2022-03-27 11:05:30.928 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:0-Z:4 X = 0.000000, Y = 0.000000, Z = 2560.000000
2022-03-27 11:05:30.930 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:1-Z:4 X = 640.000000, Y = 0.000000, Z = 2560.000000
2022-03-27 11:05:30.931 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:0-Z:5 X = 0.000000, Y = 0.000000, Z = 3200.000000
2022-03-27 11:05:30.933 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:1-Z:5 X = 640.000000, Y = 0.000000, Z = 3200.000000
2022-03-27 11:05:30.935 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:0-Z:4 X = 1193060.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:05:30.937 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:1-Z:4 X = 1193700.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:05:30.939 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:0-Z:5 X = 1193060.000000, Y = 0.000000, Z = 5466350.000000
2022-03-27 11:05:30.941 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:1-Z:5 X = 1193700.000000, Y = 0.000000, Z = 5466350.000000
2022-03-27 11:05:30.942 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:0-Z:3 X = 1193060.000000, Y = 0.000000, Z = 5465070.000000
2022-03-27 11:05:30.944 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:1-Z:3 X = 1193700.000000, Y = 0.000000, Z = 5465070.000000CAMERA
2022-03-27 11:05:32.607 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:0-Z:3 X = 1193060.000000, Y = 0.000000, Z = 5465070.000000CAMERA
2022-03-27 11:05:32.609 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:1-Z:3 X = 1193700.000000, Y = 0.000000, Z = 5465070.000000
2022-03-27 11:05:32.842 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:0-Z:2 X = 1193060.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:05:32.844 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:1-Z:2 X = 1194340.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:05:32.846 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:0-Z:3 X = 1193060.000000, Y = 0.000000, Z = 5466990.000000
2022-03-27 11:05:32.856 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:0-Z:3 X = 1193060.000000, Y = 0.000000, Z = 5465070.000000CAMERA
2022-03-27 11:05:32.858 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:1-Z:3 X = 1193700.000000, Y = 0.000000, Z = 5465070.000000
2022-03-27 11:05:37.208 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:0-Z:1 X = 1193060.000000, Y = 0.000000, Z = 5464430.000000CAMERA
2022-03-27 11:05:37.210 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:0-Z:1 X = 1193060.000000, Y = 0.000000, Z = 5464430.000000CAMERA
2022-03-27 11:05:37.212 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:1-Z:1 X = 1194340.000000, Y = 0.000000, Z = 5464430.000000
2022-03-27 11:05:37.213 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:0-Z:0 X = 1193060.000000, Y = 0.000000, Z = 5463150.000000
2022-03-27 11:05:37.215 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:0-Z:2 X = 1193060.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:05:40.026 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:0-Z:3 X = 1193060.000000, Y = 0.000000, Z = 5465070.000000CAMERA
2022-03-27 11:05:40.027 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:0-Z:2 X = 1193060.000000, Y = 0.000000, Z = 5464430.000000
2022-03-27 11:05:40.029 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:1-Z:2 X = 1193700.000000, Y = 0.000000, Z = 5464430.000000
2022-03-27 11:05:40.031 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:0-Z:3 X = 1193060.000000, Y = 0.000000, Z = 5465070.000000CAMERA
2022-03-27 11:05:40.033 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:1-Z:3 X = 1193700.000000, Y = 0.000000, Z = 5465070.000000
2022-03-27 11:05:40.195 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:0-Z:4 X = 1193060.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:05:40.196 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:1-Z:4 X = 1193700.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:05:40.198 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:0-Z:5 X = 1193060.000000, Y = 0.000000, Z = 5466350.000000
2022-03-27 11:05:40.200 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:1-Z:5 X = 1193700.000000, Y = 0.000000, Z = 5466350.000000
2022-03-27 11:05:40.207 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:0-Z:3 X = 1193060.000000, Y = 0.000000, Z = 5465070.000000CAMERA
2022-03-27 11:05:40.209 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:1-Z:3 X = 1193700.000000, Y = 0.000000, Z = 5465070.000000
2022-03-27 11:05:40.296 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:0-Z:3 X = 1193060.000000, Y = 0.000000, Z = 5465070.000000
2022-03-27 11:05:40.308 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:1-Z:3 X = 1193700.000000, Y = 0.000000, Z = 5465070.000000CAMERA
2022-03-27 11:05:41.012 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:0-Z:2 X = 1193060.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:05:41.014 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:1-Z:2 X = 1194340.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:05:41.016 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:0-Z:3 X = 1193060.000000, Y = 0.000000, Z = 5466990.000000
2022-03-27 11:05:41.018 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:0-Z:3 X = 1193060.000000, Y = 0.000000, Z = 5465070.000000
2022-03-27 11:05:41.024 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:1-Z:3 X = 1193700.000000, Y = 0.000000, Z = 5465070.000000CAMERA
2022-03-27 11:05:41.041 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:2-Z:2 X = 1194340.000000, Y = 0.000000, Z = 5464430.000000
2022-03-27 11:05:41.043 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:3-Z:2 X = 1194980.000000, Y = 0.000000, Z = 5464430.000000
2022-03-27 11:05:41.045 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:2-Z:3 X = 1194340.000000, Y = 0.000000, Z = 5465070.000000
2022-03-27 11:05:41.047 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:3-Z:3 X = 1194980.000000, Y = 0.000000, Z = 5465070.000000
2022-03-27 11:05:41.049 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:2-Z:4 X = 1194340.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:05:41.051 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:3-Z:4 X = 1194980.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:05:41.053 DEBUG [31384] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:2-Z:5 X = 1194340.000000, Y = 0.000000, Z = 5466350.000000
